id,fdc_id,nutrient_id,amount
2282506,335757,1051,0
2282511,335757,1137,1190
2282507,335757,1003,22.3
2282516,335757,1092,1510
2282514,335757,1098,0.944
2282526,335758,1004,1.21
2282538,335758,1146,265
2282535,335758,1090,157
2282531,335758,1097,74
2282524,335758,1051,0
2282533,335758,1089,5.09
2282532,335758,1098,0.874
2282537,335758,1102,192
2282530,335758,1087,107
2282529,335758,1137,1220
2282540,335758,1094,160
2282539,335758,1091,406
2282528,335758,1009,40.6
2282525,335758,1003,21.5
2282534,335758,1092,1500
2282527,335758,1079,3.9
2282541,335758,1095,2.98
2282536,335758,1101,1.71
2282551,335759,1089,4.9
2282547,335759,1137,1100
2282542,335759,1051,0
2282556,335759,1146,282
2282544,335759,1004,1.11
2282549,335759,1097,67
2282557,335759,1091,377
2282553,335759,1090,146
2282559,335759,1095,2.65
2282548,335759,1087,101
2282550,335759,1098,0.795
2282552,335759,1092,1470
2282554,335759,1101,1.58
2282543,335759,1003,21.5
2282546,335759,1009,40.2
2282555,335759,1102,278
2282558,335759,1094,149
2282545,335759,1079,3.7
2282573,335760,1102,347
2282565,335760,1137,1260
2282567,335760,1097,49
2282562,335760,1004,1.33
2282563,335760,1079,4
2282576,335760,1094,210
2282572,335760,1101,1.79
2282564,335760,1009,39.5
2282561,335760,1003,22.4
2282575,335760,1091,448
2282577,335760,1095,3.09
2282571,335760,1090,153
2282570,335760,1092,1460
2282574,335760,1146,193
2282568,335760,1098,0.854
2282569,335760,1089,4.33
2282560,335760,1051,0
2282566,335760,1087,180
2282584,335761,1087,205
2282582,335761,1009,37.2
2282589,335761,1090,181
2282579,335761,1003,24
2282583,335761,1137,1360
2282592,335761,1146,222
2282585,335761,1097,53
2282580,335761,1004,1.13
2282581,335761,1079,4.1
2282578,335761,1051,0
2282593,335761,1091,532
2282588,335761,1092,1570
2282594,335761,1094,241
2282591,335761,1102,546
2282586,335761,1098,0.93
2282595,335761,1095,3.45
2282587,335761,1089,5.31
2282590,335761,1101,2.3
2282600,335762,1009,39.1
2282597,335762,1003,21.6
2282602,335762,1087,177
2282598,335762,1004,1.05
2282601,335762,1137,1240
2282609,335762,1102,252
2282613,335762,1095,2.79
2282610,335762,1146,222
2282599,335762,1079,4
2282611,335762,1091,404
2282603,335762,1097,64
2282606,335762,1092,1450
2282596,335762,1051,0
2282604,335762,1098,0.789
2282608,335762,1101,2.12
2282612,335762,1094,171
2282607,335762,1090,146
2282605,335762,1089,4.44
2282630,335763,1094,192
2282628,335763,1146,265
2282627,335763,1102,415
2282614,335763,1051,0
2282621,335763,1097,72
2282615,335763,1003,21
2282631,335763,1095,2.95
2282625,335763,1090,170
2282622,335763,1098,0.851
2282623,335763,1089,5.06
2282624,335763,1092,1490
2282617,335763,1079,4
2282629,335763,1091,426
2282618,335763,1009,39.8
2282626,335763,1101,2.36
2282619,335763,1137,1370
2282620,335763,1087,227
2282616,335763,1004,1.02
2282634,335764,1004,1.29
2282644,335764,1101,1.35
2282648,335764,1094,164
2282640,335764,1098,0.809
2282637,335764,1137,1180
2282645,335764,1102,294
2282649,335764,1095,2.96
2282647,335764,1091,456
2282641,335764,1089,4.77
2282636,335764,1009,39.9
2282635,335764,1079,3.9
2282638,335764,1087,102
2282646,335764,1146,185
2282642,335764,1092,1680
2282633,335764,1003,20.7
2282643,335764,1090,153
2282632,335764,1051,0
2282639,335764,1097,40
2282657,335765,1097,43
2282655,335765,1137,1240
2282658,335765,1098,0.938
2282654,335765,1009,37.7
2282663,335765,1102,231
2282666,335765,1094,185
2282651,335765,1003,23.5
2282665,335765,1091,512
2282652,335765,1004,1.19
2282659,335765,1089,5.42
2282662,335765,1101,1.52
2282650,335765,1051,0
2282664,335765,1146,234
2282653,335765,1079,4.1
2282667,335765,1095,3.54
2282661,335765,1090,174
2282660,335765,1092,1780
2282656,335765,1087,109
2282681,335766,1102,474
2282680,335766,1101,1.66
2282672,335766,1009,40.5
2282679,335766,1090,151
2282676,335766,1098,0.927
2282671,335766,1079,3.9
2282669,335766,1003,20.5
2282673,335766,1137,1100
2282674,335766,1087,127
2282682,335766,1146,202
2282670,335766,1004,1.28
2282683,335766,1091,455
2282675,335766,1097,46
2282685,335766,1095,3.01
2282684,335766,1094,210
2282677,335766,1089,4.32
2282668,335766,1051,0
2282678,335766,1092,1620
2282686,335767,1051,0
2282687,335767,1003,24.6
2282691,335767,1137,1030
2282694,335767,1098,1.1
2282692,335767,1087,116
2282702,335767,1094,247
2282697,335767,1090,167
2282688,335767,1004,1.06
2282700,335767,1146,257
2282689,335767,1079,4
2282690,335767,1009,37.5
2282699,335767,1102,616
2282701,335767,1091,543
2282696,335767,1092,1660
2282698,335767,1101,1.75
2282703,335767,1095,3.63
2282693,335767,1097,53
2282695,335767,1089,5.12
2282714,335768,1092,1710
2282706,335768,1004,1.62
2282712,335768,1098,1.16
2282715,335768,1090,176
2282710,335768,1087,156
2282718,335768,1146,189
2282709,335768,1137,1330
2282717,335768,1102,961
2282713,335768,1089,4.24
2282705,335768,1003,24.1
2282704,335768,1051,0
2282707,335768,1079,4.4
2282719,335768,1091,501
2282708,335768,1009,34.9
2282711,335768,1097,35
2282716,335768,1101,1.7
2282721,335768,1095,3.23
2282720,335768,1094,257
2282730,335769,1098,1.29
2282722,335769,1051,0
2282728,335769,1087,174
2282723,335769,1003,25
2282738,335769,1094,311
2282727,335769,1137,1500
2282734,335769,1101,1.89
2282729,335769,1097,42
2282733,335769,1090,214
2282735,335769,1102,1280
2282737,335769,1091,617
2282725,335769,1079,4.5
2282739,335769,1095,4.12
2282726,335769,1009,35.2
2282731,335769,1089,5.07
2282732,335769,1092,1780
2282724,335769,1004,1.62
2282736,335769,1146,201
2282755,335770,1091,448
2282747,335770,1097,56
2282757,335770,1095,3.01
2282746,335770,1087,151
2282753,335770,1102,606
2282740,335770,1051,0
2282752,335770,1101,1.94
2282742,335770,1004,1.26
2282741,335770,1003,20.8
2282745,335770,1137,1190
2282743,335770,1079,3.8
2282751,335770,1090,149
2282754,335770,1146,208
2282750,335770,1092,1540
2282744,335770,1009,40.2
2282756,335770,1094,208
2282749,335770,1089,4.52
2282748,335770,1098,0.872
2282773,335771,1091,397
2282766,335771,1098,0.836
2282765,335771,1097,46
2282761,335771,1079,3.8
2282768,335771,1092,1380
2282767,335771,1089,3.92
2282772,335771,1146,213
2282762,335771,1009,39.6
2282764,335771,1087,153
2282760,335771,1004,1.23
2282769,335771,1090,163
2282775,335771,1095,3.02
2282774,335771,1094,198
2282771,335771,1102,292
2282763,335771,1137,1200
2282759,335771,1003,22.3
2282770,335771,1101,1.84
2282758,335771,1051,0
2282792,335772,1094,220
2282785,335772,1089,4.51
2282784,335772,1098,0.981
2282780,335772,1009,39.3
2282778,335772,1004,1.46
2282791,335772,1091,500
2282790,335772,1146,218
2282787,335772,1090,163
2282786,335772,1092,1450
2282779,335772,1079,4.1
2282789,335772,1102,1070
2282776,335772,1051,0
2282783,335772,1097,63
2282788,335772,1101,1.94
2282782,335772,1087,140
2282781,335772,1137,1300
2282777,335772,1003,22.6
2282793,335772,1095,3.25
2282809,335773,1091,559
2282805,335773,1090,174
2282810,335773,1094,239
2282807,335773,1102,1210
2282808,335773,1146,207
2282806,335773,1101,1.79
2282811,335773,1095,3.73
2282802,335773,1098,1.02
2282798,335773,1009,39.1
2282796,335773,1004,1.4
2282804,335773,1092,1360
2282803,335773,1089,4.77
2282794,335773,1051,0
2282801,335773,1097,60
2282799,335773,1137,1380
2282797,335773,1079,4
2282800,335773,1087,144
2282795,335773,1003,23.9
2282820,335774,1098,0.968
2282823,335774,1090,167
2282829,335774,1095,3.23
2282824,335774,1101,1.76
2282812,335774,1051,0
2282821,335774,1089,4.95
2282822,335774,1092,1520
2282817,335774,1137,1190
2282819,335774,1097,47.5
2282827,335774,1091,493
2282825,335774,1102,613
2282813,335774,1003,23.5
2282816,335774,1009,37.8
2282815,335774,1079,4.1
2282828,335774,1094,217
2282818,335774,1087,149
2282814,335774,1004,1.28
2282826,335774,1146,188
2282834,335775,1009,34.8
2282840,335775,1092,1500
2282831,335775,1003,26
2282843,335775,1102,397
2282842,335775,1101,1.94
2282846,335775,1094,225
2282832,335775,1004,1.01
2282835,335775,1137,1110
2282839,335775,1089,6.1
2282830,335775,1051,0
2282837,335775,1097,50
2282836,335775,1087,186
2282841,335775,1090,163
2282844,335775,1146,218
2282847,335775,1095,3.66
2282833,335775,1079,4.3
2282838,335775,1098,0.985
2282845,335775,1091,527
2282854,335776,1087,200
2282855,335776,1097,55
2282860,335776,1101,2.16
2282852,335776,1009,36
2282864,335776,1094,239
2282862,335776,1146,265
2282861,335776,1102,540
2282863,335776,1091,570
2282857,335776,1089,6.45
2282850,335776,1004,1.07
2282853,335776,1137,1320
2282851,335776,1079,4.3
2282865,335776,1095,3.98
2282859,335776,1090,192
2282858,335776,1092,1470
2282856,335776,1098,1.09
2282849,335776,1003,24.9
2282848,335776,1051,0
2282866,335777,1051,0
2282869,335777,1079,4.3
2282882,335777,1094,232
2282871,335777,1137,1210
2282876,335777,1092,1490
2282867,335777,1003,25.5
2282878,335777,1101,2.05
2282880,335777,1146,242
2282877,335777,1090,178
2282870,335777,1009,35.4
2282883,335777,1095,3.82
2282879,335777,1102,468
2282875,335777,1089,6.27
2282868,335777,1004,1.04
2282873,335777,1097,52.5
2282874,335777,1098,1.04
2282881,335777,1091,548
2282872,335777,1087,193
2282893,335778,1089,6.73
2282885,335778,1003,22.7
2282886,335778,1004,1.32
2282891,335778,1097,17
2282896,335778,1101,1.53
2282900,335778,1094,194
2282888,335778,1009,36.2
2282894,335778,1092,1350
2282884,335778,1051,0
2282901,335778,1095,2.93
2282887,335778,1079,4.4
2282898,335778,1146,25
2282892,335778,1098,0.676
2282889,335778,1137,1160
2282895,335778,1090,164
2282899,335778,1091,526
2282890,335778,1087,161
2282897,335778,1102,661
2282909,335779,1097,30
2282902,335779,1051,0
2282903,335779,1003,25.5
2282908,335779,1087,140
2282912,335779,1092,1420
2282911,335779,1089,6.57
2282916,335779,1146,66
2282915,335779,1102,491
2282904,335779,1004,1.03
2282907,335779,1137,1050
2282919,335779,1095,2.91
2282918,335779,1094,197
2282914,335779,1101,2.05
2282906,335779,1009,34.9
2282917,335779,1091,533
2282913,335779,1090,170
2282905,335779,1079,4.6
2282910,335779,1098,0.692
2282929,335780,1089,3.89
2282931,335780,1090,164
2282935,335780,1091,437
2282928,335780,1098,0.809
2282936,335780,1094,193
2282930,335780,1092,1440
2282922,335780,1004,1.33
2282934,335780,1146,111
2282927,335780,1097,42
2282926,335780,1087,149
2282937,335780,1095,3.01
2282933,335780,1102,726
2282925,335780,1137,1090
2282932,335780,1101,1.71
2282923,335780,1079,4.2
2282924,335780,1009,37.2
2282920,335780,1051,0
2282921,335780,1003,24
2282950,335781,1101,1.85
2282942,335781,1009,36.8
2282952,335781,1146,108
2282944,335781,1087,160
2282943,335781,1137,1210
2282955,335781,1095,3.26
2282947,335781,1089,3.85
2282954,335781,1094,207
2282951,335781,1102,809
2282949,335781,1090,164
2282939,335781,1003,25.2
2282953,335781,1091,453
2282938,335781,1051,0
2282940,335781,1004,1.24
2282946,335781,1098,0.851
2282948,335781,1092,1150
2282941,335781,1079,4.2
2282945,335781,1097,32
2282959,335782,1079,4.3
2282962,335782,1087,152
2282972,335782,1094,198
2282965,335782,1089,5.26
2282969,335782,1102,672
2282961,335782,1137,1130
2282967,335782,1090,166
2282956,335782,1051,0
2282960,335782,1009,36.3
2282963,335782,1097,30.2
2282964,335782,1098,0.757
2282957,335782,1003,24.4
2282966,335782,1092,1340
2282971,335782,1091,487
2282958,335782,1004,1.23
2282970,335782,1146,77.5
2282973,335782,1095,3.03
2282968,335782,1101,1.78
2282979,335783,1137,936
2282983,335783,1089,7.23
2282984,335783,1092,1030
2282974,335783,1051,0
2282990,335783,1094,229
2282980,335783,1087,98
2282985,335783,1090,177
2282991,335783,1095,3.54
2282982,335783,1098,0.974
2282975,335783,1003,24.4
2282976,335783,1004,1.22
2282989,335783,1091,584
2282978,335783,1009,38.5
2282986,335783,1101,1.62
2282987,335783,1102,483
2282977,335783,1079,4.3
2282988,335783,1146,106
2282981,335783,1097,46
2283006,335784,1146,135
2283009,335784,1095,2.92
2283003,335784,1090,180
2283000,335784,1098,0.889
2283004,335784,1101,1.75
2283001,335784,1089,7.35
2282992,335784,1051,0
2282997,335784,1137,926
2282996,335784,1009,36.7
2283002,335784,1092,1420
2282993,335784,1003,24.7
2282995,335784,1079,4.4
2282998,335784,1087,97
2283007,335784,1091,558
2282994,335784,1004,1.33
2282999,335784,1097,71
2283005,335784,1102,585
2283008,335784,1094,226
2283025,335785,1091,571
2283027,335785,1095,3.23
2283019,335785,1089,7.29
2283016,335785,1087,98
2283015,335785,1137,931
2283023,335785,1102,534
2283017,335785,1097,58.5
2283012,335785,1004,1.28
2283026,335785,1094,228
2283013,335785,1079,4.3
2283021,335785,1090,178
2283024,335785,1146,120
2283011,335785,1003,24.6
2283022,335785,1101,1.69
2283018,335785,1098,0.932
2283020,335785,1092,1230
2283014,335785,1009,37.6
2283010,335785,1051,0
2283045,335786,1095,3.26
2283038,335786,1092,1410
2283029,335786,1003,26.2
2283040,335786,1101,1.85
2283041,335786,1102,602
2283039,335786,1090,170
2283033,335786,1137,1000
2283044,335786,1094,251
2283032,335786,1009,37.7
2283034,335786,1087,129
2283043,335786,1091,584
2283042,335786,1146,124
2283035,335786,1097,41
2283028,335786,1051,0
2283037,335786,1089,7.81
2283036,335786,1098,0.846
2283030,335786,1004,1.62
2283031,335786,1079,4.4
2283054,335787,1098,0.873
2283049,335787,1079,4.1
2283056,335787,1092,1560
2283057,335787,1090,184
2283058,335787,1101,1.96
2283050,335787,1009,37.6
2283059,335787,1102,474
2283061,335787,1091,548
2283062,335787,1094,247
2283048,335787,1004,0.92
2283047,335787,1003,26.2
2283060,335787,1146,155
2283053,335787,1097,52
2283052,335787,1087,178
2283046,335787,1051,0
2283063,335787,1095,3.05
2283055,335787,1089,9.11
2283051,335787,1137,1060
2283081,335788,1095,3.12
2283071,335788,1097,29
2283064,335788,1051,0
2283074,335788,1092,1420
2283073,335788,1089,7.08
2283079,335788,1091,534
2283069,335788,1137,997
2283070,335788,1087,160
2283075,335788,1090,195
2283067,335788,1079,4.1
2283072,335788,1098,0.918
2283080,335788,1094,237
2283068,335788,1009,41.8
2283076,335788,1101,1.81
2283066,335788,1004,1.07
2283078,335788,1146,97
2283065,335788,1003,23.2
2283077,335788,1102,514
2283089,335789,1097,34
2283086,335789,1009,38.4
2283087,335789,1137,975
2283091,335789,1089,6.71
2283084,335789,1004,1.08
2283092,335789,1092,1520
2283097,335789,1091,525
2283099,335789,1095,2.91
2283082,335789,1051,0
2283096,335789,1146,97
2283088,335789,1087,176
2283094,335789,1101,1.9
2283085,335789,1079,4.3
2283098,335789,1094,226
2283090,335789,1098,0.905
2283095,335789,1102,464
2283083,335789,1003,24.2
2283093,335789,1090,198
2283114,335790,1146,127
2283111,335790,1090,187
2283101,335790,1003,23.9
2283103,335790,1079,4.6
2283113,335790,1102,518
2283110,335790,1092,1490
2283109,335790,1089,6.96
2283105,335790,1137,1150
2283106,335790,1087,194
2283104,335790,1009,33.3
2283116,335790,1094,236
2283102,335790,1004,1.67
2283112,335790,1101,1.96
2283115,335790,1091,565
2283100,335790,1051,0
2283107,335790,1097,36
2283108,335790,1098,1.05
2283117,335790,1095,3.4
2283130,335791,1101,1.98
2283133,335791,1091,533
2283119,335791,1003,25.1
2283125,335791,1097,50
2283129,335791,1090,185
2283118,335791,1051,0
2283128,335791,1092,1460
2283124,335791,1087,207
2283120,335791,1004,1.28
2283134,335791,1094,230
2283135,335791,1095,3.13
2283127,335791,1089,7.66
2283132,335791,1146,146
2283131,335791,1102,629
2283123,335791,1137,1120
2283126,335791,1098,0.987
2283121,335791,1079,4.3
2283122,335791,1009,36.4
2283149,335792,1102,485
2283143,335792,1097,19
2283147,335792,1090,184
2283141,335792,1137,1060
2283145,335792,1089,6.68
2283153,335792,1095,3.06
2283142,335792,1087,187
2283140,335792,1009,36.5
2283152,335792,1094,224
2283138,335792,1004,1.55
2283144,335792,1098,0.959
2283148,335792,1101,1.82
2283151,335792,1091,533
2283150,335792,1146,62
2283136,335792,1051,0
2283139,335792,1079,4.6
2283137,335792,1003,21.7
2283146,335792,1092,1470
2283160,335793,1087,183
2283162,335793,1098,0.936
2283164,335793,1092,1520
2283166,335793,1101,1.7
2283169,335793,1091,517
2283171,335793,1095,2.85
2283154,335793,1051,0
2283159,335793,1137,1000
2283163,335793,1089,6.46
2283155,335793,1003,21.9
2283170,335793,1094,215
2283157,335793,1079,4.4
2283158,335793,1009,37.4
2283167,335793,1102,501
2283165,335793,1090,171
2283168,335793,1146,65
2283161,335793,1097,26
2283156,335793,1004,1.33
2283181,335794,1089,7.98
2283178,335794,1087,166
2283183,335794,1090,188
2283179,335794,1097,27
2283189,335794,1095,3.58
2283172,335794,1051,0
2283180,335794,1098,1.12
2283182,335794,1092,1580
2283184,335794,1101,1.85
2283188,335794,1094,241
2283185,335794,1102,636
2283187,335794,1091,603
2283175,335794,1079,4.5
2283174,335794,1004,1.11
2283177,335794,1137,1250
2283176,335794,1009,36.4
2283173,335794,1003,26
2283186,335794,1146,93
2283202,335795,1101,1.98
2283198,335795,1098,1.03
2283197,335795,1097,33
2283199,335795,1089,7.74
2283205,335795,1091,537
2283206,335795,1094,232
2283193,335795,1079,4.6
2283204,335795,1146,127
2283196,335795,1087,179
2283201,335795,1090,189
2283200,335795,1092,1550
2283195,335795,1137,1100
2283194,335795,1009,39
2283207,335795,1095,3.42
2283190,335795,1051,0
2283203,335795,1102,463
2283191,335795,1003,25.8
2283192,335795,1004,1.54
2283218,335796,1092,1450
2283216,335796,1098,0.962
2283224,335796,1094,247
2283221,335796,1102,837
2283222,335796,1146,64
2283223,335796,1091,575
2283212,335796,1009,38.7
2283214,335796,1087,199
2283211,335796,1079,4.2
2283219,335796,1090,184
2283220,335796,1101,1.71
2283208,335796,1051,0
2283215,335796,1097,24
2283213,335796,1137,987
2283225,335796,1095,3.32
2283210,335796,1004,1.28
2283209,335796,1003,25.7
2283217,335796,1089,7.95
2283239,335797,1102,664
2283231,335797,1137,907
2283237,335797,1090,184
2283226,335797,1051,0
2283232,335797,1087,179
2283242,335797,1094,230
2283233,335797,1097,48
2283240,335797,1146,149
2283236,335797,1092,1610
2283241,335797,1091,542
2283234,335797,1098,0.903
2283227,335797,1003,26
2283230,335797,1009,39.1
2283235,335797,1089,7.37
2283229,335797,1079,4.2
2283238,335797,1101,2.12
2283243,335797,1095,2.89
2283228,335797,1004,1.15
2283252,335798,1098,1.05
2283245,335798,1003,23.1
2283254,335798,1092,1600
2283258,335798,1146,101
2283260,335798,1094,237
2283249,335798,1137,1200
2283246,335798,1004,1.32
2283251,335798,1097,21
2283261,335798,1095,3.13
2283257,335798,1102,553
2283259,335798,1091,594
2283256,335798,1101,2.16
2283253,335798,1089,7.13
2283255,335798,1090,181
2283250,335798,1087,169
2283244,335798,1051,0
2283247,335798,1079,4.3
2283248,335798,1009,39.5
2283268,335799,1087,175
2283278,335799,1094,226
2283265,335799,1079,4.1
2283264,335799,1004,1.04
2283271,335799,1089,7.14
2283270,335799,1098,1
2283274,335799,1101,2.18
2283263,335799,1003,24
2283275,335799,1102,489
2283266,335799,1009,37.8
2283276,335799,1146,106
2283262,335799,1051,0
2283279,335799,1095,2.9
2283272,335799,1092,1640
2283273,335799,1090,177
2283269,335799,1097,28
2283267,335799,1137,1010
2283277,335799,1091,555
2283285,335800,1137,1190
2283290,335800,1092,1550
2283296,335800,1094,263
2283288,335800,1098,1.14
2283294,335800,1146,136
2283297,335800,1095,3.35
2283282,335800,1004,1.29
2283281,335800,1003,24.3
2283289,335800,1089,8.4
2283283,335800,1079,4.7
2283293,335800,1102,466
2283286,335800,1087,200
2283287,335800,1097,28
2283292,335800,1101,2.06
2283284,335800,1009,38.2
2283295,335800,1091,652
2283291,335800,1090,194
2283280,335800,1051,0
2283313,335801,1091,546
2283309,335801,1090,174
2283307,335801,1089,7.59
2283310,335801,1101,1.88
2283312,335801,1146,117
2283308,335801,1092,1550
2283315,335801,1095,2.6
2283306,335801,1098,1
2283314,335801,1094,224
2283311,335801,1102,483
2283305,335801,1097,43
2283300,335801,1004,1.12
2283299,335801,1003,24.4
2283301,335801,1079,4.4
2283298,335801,1051,0
2283304,335801,1087,209
2283303,335801,1137,1140
2283302,335801,1009,36.1
2283322,335802,1087,184
2283317,335802,1003,24.6
2283319,335802,1079,4.2
2283333,335802,1095,3.05
2283331,335802,1091,593
2283330,335802,1146,93
2283332,335802,1094,240
2283320,335802,1009,35
2283316,335802,1051,0
2283324,335802,1098,0.97
2283323,335802,1097,31
2283326,335802,1092,1360
2283327,335802,1090,182
2283329,335802,1102,677
2283321,335802,1137,908
2283318,335802,1004,1.23
2283328,335802,1101,1.75
2283325,335802,1089,6.91
2283337,335803,1079,4.8
2283350,335803,1094,236
2283342,335803,1098,0.972
2283343,335803,1089,7.26
2283349,335803,1091,569
2283340,335803,1087,200
2283338,335803,1009,34.7
2283346,335803,1101,2.03
2283335,335803,1003,26
2283339,335803,1137,1070
2283336,335803,1004,1.05
2283344,335803,1092,1490
2283347,335803,1102,579
2283348,335803,1146,122
2283341,335803,1097,46
2283345,335803,1090,188
2283351,335803,1095,2.87
2283334,335803,1051,0
2283366,335804,1146,133
2283353,335804,1003,26.1
2283357,335804,1137,1310
2283363,335804,1090,200
2283361,335804,1089,7.84
2283362,335804,1092,1700
2283365,335804,1102,465
2283359,335804,1097,38
2283355,335804,1079,4.1
2283358,335804,1087,165
2283364,335804,1101,1.84
2283367,335804,1091,600
2283356,335804,1009,42.7
2283354,335804,1004,1.45
2283352,335804,1051,0
2283368,335804,1094,260
2283360,335804,1098,1.06
2283369,335804,1095,3.55
2283383,335805,1102,429
2283372,335805,1004,0.96
2283376,335805,1087,159
2283375,335805,1137,1050
2283386,335805,1094,221
2283370,335805,1051,0
2283382,335805,1101,1.63
2283373,335805,1079,4.5
2283377,335805,1097,31
2283379,335805,1089,6.87
2283381,335805,1090,175
2283380,335805,1092,1490
2283374,335805,1009,39
2283378,335805,1098,0.871
2283387,335805,1095,2.76
2283385,335805,1091,506
2283371,335805,1003,24.6
2283384,335805,1146,83
2283391,335806,1079,4.4
2283393,335806,1137,1080
2283399,335806,1090,188
2283398,335806,1092,1380
2283388,335806,1051,0
2283404,335806,1094,231
2283396,335806,1098,0.987
2283389,335806,1003,23.5
2283402,335806,1146,103
2283397,335806,1089,7.17
2283405,335806,1095,3.18
2283392,335806,1009,38.5
2283401,335806,1102,627
2283394,335806,1087,197
2283400,335806,1101,2.14
2283395,335806,1097,37
2283403,335806,1091,550
2283390,335806,1004,1.49
2283411,335807,1137,1040
2283414,335807,1098,1.02
2283416,335807,1092,1460
2283420,335807,1146,117
2283409,335807,1079,4.2
2283413,335807,1097,46
2283419,335807,1102,553
2283422,335807,1094,235
2283423,335807,1095,3.1
2283408,335807,1004,0.97
2283407,335807,1003,24.9
2283406,335807,1051,0
2283412,335807,1087,196
2283410,335807,1009,37.7
2283417,335807,1090,190
2283418,335807,1101,2.03
2283421,335807,1091,539
2283415,335807,1089,7.66
2283428,335808,1009,39.3
2283426,335808,1004,1.75
2283434,335808,1092,1590
2283437,335808,1102,607
2283436,335808,1101,2
2283432,335808,1098,1.18
2283435,335808,1090,200
2283438,335808,1146,134
2283429,335808,1137,1190
2283427,335808,1079,4.6
2283425,335808,1003,24.8
2283433,335808,1089,8.06
2283440,335808,1094,255
2283441,335808,1095,3.79
2283424,335808,1051,0
2283431,335808,1097,29
2283439,335808,1091,629
2283430,335808,1087,215
2283459,335809,1095,3.52
2283449,335809,1097,49
2283452,335809,1092,1670
2283450,335809,1098,1.09
2283456,335809,1146,149
2283443,335809,1003,25.3
2283442,335809,1051,0
2283446,335809,1009,38.9
2283453,335809,1090,190
2283451,335809,1089,7.72
2283447,335809,1137,1150
2283458,335809,1094,241
2283455,335809,1102,605
2283444,335809,1004,1.37
2283448,335809,1087,204
2283454,335809,1101,2.14
2283445,335809,1079,4.2
2283457,335809,1091,590
2283471,335810,1090,186
2283473,335810,1102,530
2283472,335810,1101,1.99
2283477,335810,1095,3.52
2283463,335810,1079,4.6
2283461,335810,1003,25.2
2283467,335810,1097,32
2283476,335810,1094,249
2283465,335810,1137,1150
2283462,335810,1004,1.35
2283468,335810,1098,1.03
2283470,335810,1092,1590
2283469,335810,1089,8.29
2283466,335810,1087,224
2283464,335810,1009,35.8
2283474,335810,1146,155
2283475,335810,1091,595
2283460,335810,1051,0
2283492,335811,1146,133
2283494,335811,1094,231
2283490,335811,1101,2.04
2283491,335811,1102,694
2283478,335811,1051,0
2283483,335811,1137,1100
2283479,335811,1003,25.1
2283481,335811,1079,4.5
2283495,335811,1095,3.58
2283488,335811,1092,1530
2283482,335811,1009,37.3
2283485,335811,1097,48
2283489,335811,1090,180
2283484,335811,1087,239
2283487,335811,1089,8.7
2283480,335811,1004,1.06
2283486,335811,1098,0.974
2283493,335811,1091,568
2283512,335812,1094,237
2283503,335812,1097,27
2283501,335812,1137,1080
2283497,335812,1003,25.8
2283496,335812,1051,0
2283511,335812,1091,541
2283513,335812,1095,3.35
2283500,335812,1009,38
2283510,335812,1146,58
2283504,335812,1098,1.01
2283507,335812,1090,172
2283502,335812,1087,228
2283498,335812,1004,1.11
2283499,335812,1079,4.3
2283508,335812,1101,1.73
2283505,335812,1089,7.77
2283509,335812,1102,561
2283506,335812,1092,1480
2283524,335813,1092,1500
2283531,335813,1095,3.3
2283521,335813,1097,37
2283516,335813,1004,1.14
2283515,335813,1003,26.3
2283526,335813,1101,1.81
2283525,335813,1090,176
2283520,335813,1087,236
2283529,335813,1091,503
2283518,335813,1009,34.9
2283527,335813,1102,525
2283519,335813,1137,1150
2283530,335813,1094,234
2283514,335813,1051,0
2283523,335813,1089,8.03
2283517,335813,1079,4.8
2283522,335813,1098,1.02
2283528,335813,1146,92
2283535,335814,1079,4.6
2283533,335814,1003,24
2283547,335814,1091,571
2283536,335814,1009,37.6
2283546,335814,1146,101
2283532,335814,1051,0
2283544,335814,1101,2.23
2283549,335814,1095,3.02
2283548,335814,1094,234
2283539,335814,1097,34
2283543,335814,1090,205
2283534,335814,1004,1.46
2283541,335814,1089,7.36
2283537,335814,1137,1060
2283545,335814,1102,451
2283538,335814,1087,189
2283542,335814,1092,1510
2283540,335814,1098,1.01
2283560,335815,1092,1460
2283555,335815,1137,956
2283556,335815,1087,186
2283551,335815,1003,23.6
2283561,335815,1090,197
2283553,335815,1079,4.2
2283565,335815,1091,525
2283552,335815,1004,1.44
2283558,335815,1098,0.955
2283557,335815,1097,39
2283564,335815,1146,123
2283567,335815,1095,2.72
2283550,335815,1051,0
2283559,335815,1089,6.64
2283562,335815,1101,1.97
2283566,335815,1094,212
2283563,335815,1102,391
2283554,335815,1009,35.2
2283570,335816,1004,1.05
2283580,335816,1101,2.02
2283568,335816,1051,0
2283574,335816,1087,148
2283585,335816,1095,3.16
2283573,335816,1137,1310
2283576,335816,1098,0.881
2283582,335816,1146,225
2283583,335816,1091,481
2283575,335816,1097,70
2283577,335816,1089,5.56
2283579,335816,1090,178
2283571,335816,1079,4
2283581,335816,1102,228
2283572,335816,1009,37.7
2283569,335816,1003,26
2283578,335816,1092,1620
2283584,335816,1094,178
2283588,335817,1004,1.08
2283591,335817,1137,1200
2283595,335817,1089,4.65
2283601,335817,1091,475
2283600,335817,1146,200
2283602,335817,1094,174
2283589,335817,1079,4.1
2283593,335817,1097,54
2283587,335817,1003,26.3
2283603,335817,1095,3.21
2283599,335817,1102,185
